IDCarga,IDAtracacao,Origem,Destino,CDMercadoria,Tipo Operação da Carga,Carga Geral Acondicionamento,ConteinerEstado,Tipo Navegação,FlagAutorizacao,FlagCabotagem,FlagCabotagemMovimentacao,FlagConteinerTamanho,FlagLongoCurso,FlagMCOperacaoCarga,FlagOffshore,FlagTransporteViaInterioir,Percurso Transporte em vias Interiores,Percurso Transporte Interiores,STNaturezaCarga,STSH2,STSH4,Natureza da Carga,Sentido,TEU,QTCarga,VLPesoCargaBruta,Ano
21134736,906442,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,6,3,"81,45",2018
21137165,906452,RULED,BRSSZ,22G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,2,"58,9",2018
21137166,906452,RULED,BRSSZ,42G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"85,5",2018
21137181,906452,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"31,072",2018
21195853,907771,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,3,3,"69,198",2018
21195854,907771,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,22,11,"314,297",2018
21195928,907771,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,5,5,125,2018
21195929,907771,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,12,6,"185,36",2018
21200853,907805,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,2,1,"30,271",2018
21264981,911511,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"57,534",2018
21264982,911511,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"30,374",2018
21264983,911511,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,18,9,"273,091",2018
21265074,911511,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,10,5,"166,43",2018
21265075,911511,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"27,99",2018
21265076,911511,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"55,99",2018
21265077,911511,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"62,03",2018
21265295,911511,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"70,625",2018
21265302,911511,RULED,BRSSZ,42U1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"56,4",2018
21270458,911547,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"46,849",2018
21270459,911547,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,30,15,"484,377",2018
21270538,911547,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"33,88",2018
21270539,911547,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"135,16",2018
21270540,911547,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"83,92",2018
21270541,911547,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"61,58",2018
21271976,911557,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,14,7,"180,084",2018
21272004,911557,RULED,BRSSZ,22G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"88,27",2018
21272890,911563,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,9,9,"242,34",2018
21272891,911563,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,30,15,"391,423",2018
21272937,911563,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,138,69,"2297,494",2018
21273157,911563,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"73,35",2018
21273158,911563,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"61,624",2018
21278324,911616,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,18,9,"304,226",2018
21280207,911630,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,104,52,"1721,435",2018
21280208,911630,UAILK,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"45,889",2018
21280213,911630,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,20,10,"335,175",2018
21283541,911669,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,6,"169,439",2018
21283542,911669,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,12,6,"160,935",2018
21283574,911669,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"124,83",2018
21283931,911669,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"123,504",2018
21284279,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"3138,318",2018
21284280,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"5402,614",2018
21284281,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"6753,267",2018
21284282,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"4051,96",2018
21284283,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"2701,307",2018
21284284,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"3037,47",2018
21284285,911687,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"2701,307",2018
21290736,911767,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,3,3,"57,544",2018
21290737,911767,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,16,8,"212,443",2018
21290738,911767,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,118,59,"1903,015",2018
21292113,911776,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,4,"109,144",2018
21292114,911776,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"53,801",2018
21292362,911776,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,42,21,"683,522",2018
21292740,911778,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"3,265",2018
21292854,911778,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,12,12,"327,512",2018
21292855,911778,RUNVS,BRSSZ,45G1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"12,981",2018
21293220,911778,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"101,823",2018
21293221,911778,UAILK,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"14,5",2018
21293251,911778,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,22,11,"368,57",2018
21293252,911778,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,22,11,"365,711",2018
21293332,911789,RUNVS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"16,87",2018
21293345,911789,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"21,3",2018
21294501,911799,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,2,50,2018
21294502,911799,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"117,42",2018
21294503,911799,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"90,792",2018
21294592,911799,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,10,5,"168,49",2018
21294593,911799,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"83,29",2018
21294594,911799,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,2,"42,66",2018
21299050,911820,RUNVS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"21,6",2018
21300827,911849,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"4,188",2018
21300828,911849,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,24,12,"320,832",2018
21301115,911849,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,76,38,"1247,941",2018
21301641,911849,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,18,9,"277,728",2018
21301729,911851,RUNVS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"16,85",2018
21301745,911851,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"22,7",2018
21510852,919314,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"7,451",2018
21511231,919314,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,94,47,"1570,54",2018
21513014,919330,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,15,15,"342,728",2018
21513015,919330,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"31,694",2018
21513050,919330,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,132,66,"2191,035",2018
21513387,919330,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,5,5,"121,526",2018
21513388,919330,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"30,4",2018
21521499,919422,RU006,BRSSZ,2503,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"5068,255",2018
21521500,919422,RU006,BRSSZ,2503,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"7601,884",2018
21521501,919422,RU006,BRSSZ,2503,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"20273,02",2018
21522384,919441,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,1,1,"19,488",2018
21522385,919441,UAODS,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,2,1,"4,363",2018
21522941,919443,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,35,35,"734,243",2018
21524512,919461,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,30,15,"401,329",2018
21524540,919461,RULED,BRSSZ,22G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,8,"235,5",2018
21524956,919461,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,170,85,"2822,852",2018
21525239,919461,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"30,732",2018
21527175,919507,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,19,19,"488,858",2018
21527176,919507,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,40,20,"550,009",2018
21527207,919507,RULED,BRSSZ,22G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,8,"235,383",2018
21527208,919507,RULED,BRSSZ,42G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"56,64",2018
21527224,919507,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,36,18,"598,893",2018
21527247,919507,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,2,"47,4",2018
21530365,919536,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"23,036",2018
21530814,919545,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"26,9",2018
21530857,919545,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,106,53,"1733,373",2018
21531017,919545,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,16,8,"243,696",2018
21531019,919545,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,36,18,"594,7",2018
21534035,919581,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Compartilhado,Compartilhado,Compartilhado,Carga Conteinerizada,Desembarcados,1,1,"22,098",2018
21586751,920471,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"86,458",2018
21594766,920493,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,11,11,"216,576",2018
21594767,920493,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,56,28,"898,492",2018
21594768,920493,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,100,50,"1609,35",2018
